transaction_id,account_id,counterparty_account_id,timestamp,amount,merchant_category,channel,device_id,ip_address,phone,email,balance,account_created_at,label
T000002924,A000200,A000311,2025-06-26 22:42:34.838709678+00:00,12.48,retail,web,D00057,10.0.0.192,+1-555-3786,user78288@example.com,519.14,2017-07-01 22:42:34.838709678+00:00,0
T000002925,A000264,A000433,2025-06-27 00:09:43.345836458+00:00,60.25,retail,card,D00181,10.0.0.110,+1-555-6522,user23467@example.com,1285.63,2018-08-30 00:09:43.345836458+00:00,0
T000002926,A000083,A000127,2025-06-27 01:36:51.852963240+00:00,54.64,utilities,transfer,D00078,10.0.0.221,+1-555-3088,user13292@example.com,1840.12,2016-11-03 01:36:51.852963240+00:00,0
T000002927,A000496,A000124,2025-06-27 03:04:00.360090022+00:00,32.36,travel,web,D00176,10.0.0.146,+1-555-3985,user56747@example.com,805.25,2018-12-23 03:04:00.360090022+00:00,0
T000002928,A000301,A000100,2025-06-27 04:31:08.867216804+00:00,6.36,gaming,transfer,D00129,10.0.1.217,+1-555-4082,user83799@example.com,1761.41,2021-09-06 04:31:08.867216804+00:00,0
T000002929,A000426,A000027,2025-06-27 05:58:17.374343586+00:00,17.96,travel,web,D00037,10.0.1.87,+1-555-3598,user11576@example.com,1532.11,2024-11-03 05:58:17.374343586+00:00,0
T000002930,A000129,A000337,2025-06-27 07:25:25.881470368+00:00,11.63,utilities,web,D00155,10.0.1.198,+1-555-8474,user38760@example.com,934.61,2025-02-17 07:25:25.881470368+00:00,0
T000002931,A000357,A000481,2025-06-27 08:52:34.388597148+00:00,58.54,travel,card,D00018,10.0.0.168,+1-555-9069,user53681@example.com,4096.86,2015-11-10 08:52:34.388597148+00:00,0
T000002932,A000052,A000306,2025-06-27 10:19:42.895723930+00:00,79.69,retail,card,D00178,10.0.1.219,+1-555-2690,user22737@example.com,1110.37,2017-09-12 10:19:42.895723930+00:00,0
T000002933,A000011,A000030,2025-06-27 11:46:51.402850712+00:00,70.55,retail,transfer,D00094,10.0.0.139,+1-555-3603,user85144@example.com,1489.62,2022-02-12 11:46:51.402850712+00:00,0
T000002934,A000320,A000182,2025-06-27 13:13:59.909977494+00:00,11.53,retail,web,D00167,10.0.0.154,+1-555-0199,user59843@example.com,414.25,2015-12-09 13:13:59.909977494+00:00,0
T000002935,A000034,A000451,2025-06-27 14:41:08.417104276+00:00,1.58,utilities,card,D00060,10.0.0.149,+1-555-7563,user51501@example.com,2029.11,2023-01-03 14:41:08.417104276+00:00,0
T000002936,A000138,A000025,2025-06-27 16:08:16.924231058+00:00,22.07,gaming,wire,D00140,10.0.0.60,+1-555-7078,user13879@example.com,914.6,2017-10-07 16:08:16.924231058+00:00,1
T000002937,A000397,A000306,2025-06-27 17:35:25.431357840+00:00,101.66,gaming,transfer,D00076,10.0.1.50,+1-555-8354,user6847@example.com,2880.64,2023-05-11 17:35:25.431357840+00:00,0
T000002938,A000248,A000220,2025-06-27 19:02:33.938484620+00:00,16.42,gaming,card,D00062,10.0.0.32,+1-555-5597,user16555@example.com,469.23,2018-05-22 19:02:33.938484620+00:00,0
T000002939,A000188,A000459,2025-06-27 20:29:42.445611402+00:00,11.58,utilities,card,D00085,10.0.1.24,+1-555-9098,user3131@example.com,1890.43,2024-10-08 20:29:42.445611402+00:00,0
T000002940,A000145,A000256,2025-06-27 21:56:50.952738184+00:00,126.81,utilities,web,D00013,10.0.1.220,+1-555-1410,user53471@example.com,233.77,2018-08-28 21:56:50.952738184+00:00,0
T000002941,A000334,A000282,2025-06-27 23:23:59.459864966+00:00,86.93,gaming,card,D00099,10.0.0.203,+1-555-3730,user86048@example.com,2192.27,2020-11-27 23:23:59.459864966+00:00,0
T000002942,A000477,A000361,2025-06-28 00:51:07.966991748+00:00,25.14,electronics,wire,D00030,10.0.1.93,+1-555-4479,user75804@example.com,1164.63,2019-08-30 00:51:07.966991748+00:00,0
T000002943,A000369,A000410,2025-06-28 02:18:16.474118530+00:00,18.29,retail,web,D00129,10.0.1.60,+1-555-7653,user22428@example.com,1843.61,2025-01-18 02:18:16.474118530+00:00,0
T000002944,A000179,A000257,2025-06-28 03:45:24.981245312+00:00,21.5,crypto,card,D00022,10.0.1.233,+1-555-2193,user19612@example.com,828.71,2021-10-12 03:45:24.981245312+00:00,0
T000002945,A000211,A000360,2025-06-28 05:12:33.488372092+00:00,30.79,gaming,card,D00002,10.0.1.65,+1-555-3268,user52569@example.com,626.76,2023-11-11 05:12:33.488372092+00:00,0
T000002946,A000051,A000402,2025-06-28 06:39:41.995498874+00:00,121.52,crypto,card,D00109,10.0.0.235,+1-555-0941,user77751@example.com,946.15,2019-04-28 06:39:41.995498874+00:00,0
T000002947,A000071,A000262,2025-06-28 08:06:50.502625656+00:00,37.43,electronics,web,D00074,10.0.0.6,+1-555-9440,user77678@example.com,1561.82,2025-05-30 08:06:50.502625656+00:00,0
T000002948,A000134,A000358,2025-06-28 09:33:59.009752438+00:00,50.71,gaming,card,D00219,10.0.1.145,+1-555-4532,user52181@example.com,2124.43,2016-06-12 09:33:59.009752438+00:00,0
T000002949,A000193,A000181,2025-06-28 11:01:07.516879220+00:00,78.99,travel,transfer,D00066,10.0.0.169,+1-555-0111,user25321@example.com,1707.99,2023-09-22 11:01:07.516879220+00:00,0
T000002950,A000495,A000177,2025-06-28 12:28:16.024006002+00:00,7.62,electronics,transfer,D00099,10.0.1.206,+1-555-2352,user48315@example.com,633.08,2020-04-07 12:28:16.024006002+00:00,0
T000002951,A000435,A000001,2025-06-28 13:55:24.531132782+00:00,52.19,utilities,wire,D00059,10.0.0.122,+1-555-5701,user73744@example.com,5826.34,2015-07-19 13:55:24.531132782+00:00,0
T000002952,A000056,A000334,2025-06-28 15:22:33.038259564+00:00,18.27,crypto,card,D00222,10.0.0.218,+1-555-4912,user87967@example.com,1748.04,2021-05-19 15:22:33.038259564+00:00,0
T000002953,A000165,A000125,2025-06-28 16:49:41.545386346+00:00,1.98,electronics,card,D00197,10.0.1.158,+1-555-5099,user7529@example.com,814.12,2020-01-26 16:49:41.545386346+00:00,0
T000002954,A000028,A000406,2025-06-28 18:16:50.052513128+00:00,2.92,electronics,transfer,D00042,10.0.0.75,+1-555-0623,user77422@example.com,1880.66,2015-11-25 18:16:50.052513128+00:00,0
T000002955,A000031,A000475,2025-06-28 19:43:58.559639910+00:00,8.86,crypto,card,D00062,10.0.0.137,+1-555-8776,user74861@example.com,1643.84,2024-10-17 19:43:58.559639910+00:00,0
T000002956,A000187,A000437,2025-06-28 21:11:07.066766692+00:00,41.73,electronics,card,D00046,10.0.1.139,+1-555-8294,user21335@example.com,1164.13,2019-11-10 21:11:07.066766692+00:00,0
T000002957,A000479,A000137,2025-06-28 22:38:15.573893474+00:00,27.49,retail,wire,D00037,10.0.0.158,+1-555-2163,user6398@example.com,1059.73,2019-11-04 22:38:15.573893474+00:00,0
T000002958,A000092,A000325,2025-06-29 00:05:24.081020254+00:00,29.5,crypto,transfer,D00060,10.0.1.222,+1-555-3666,user30889@example.com,2945.1,2018-04-03 00:05:24.081020254+00:00,0
T000002959,A000340,A000375,2025-06-29 01:32:32.588147036+00:00,172.59,gaming,transfer,D00212,10.0.1.12,+1-555-0872,user27713@example.com,5336.25,2019-06-25 01:32:32.588147036+00:00,0
T000002960,A000196,A000253,2025-06-29 02:59:41.095273818+00:00,6.9,retail,card,D00114,10.0.1.156,+1-555-1277,user11332@example.com,262.75,2020-09-05 02:59:41.095273818+00:00,0
T000002961,A000270,A000254,2025-06-29 04:26:49.602400600+00:00,23.87,travel,web,D00095,10.0.1.17,+1-555-8464,user25670@example.com,3584.69,2020-01-04 04:26:49.602400600+00:00,0
T000002962,A000434,A000218,2025-06-29 05:53:58.109527382+00:00,33.26,crypto,web,D00047,10.0.0.22,+1-555-1136,user19559@example.com,1360.96,2022-08-18 05:53:58.109527382+00:00,0
T000002963,A000414,A000154,2025-06-29 07:21:06.616654164+00:00,11.75,electronics,web,D00046,10.0.1.149,+1-555-3501,user89141@example.com,1618.66,2022-02-13 07:21:06.616654164+00:00,0
T000002964,A000414,A000286,2025-06-29 08:48:15.123780944+00:00,25.24,electronics,card,D00138,10.0.0.209,+1-555-9934,user8587@example.com,3949.38,2016-01-01 08:48:15.123780944+00:00,0
T000002965,A000205,A000495,2025-06-29 10:15:23.630907726+00:00,4.95,electronics,transfer,D00187,10.0.0.193,+1-555-3249,user53448@example.com,160.16,2018-12-01 10:15:23.630907726+00:00,0
T000002966,A000024,A000109,2025-06-29 11:42:32.138034508+00:00,100.47,travel,card,D00139,10.0.1.112,+1-555-6869,user32644@example.com,2570.44,2018-09-01 11:42:32.138034508+00:00,0
T000002967,A000492,A000023,2025-06-29 13:09:40.645161290+00:00,80.17,utilities,web,D00141,10.0.1.17,+1-555-1053,user84307@example.com,3736.85,2024-01-17 13:09:40.645161290+00:00,1
T000002968,A000496,A000028,2025-06-29 14:36:49.152288072+00:00,187.05,travel,transfer,D00065,10.0.0.214,+1-555-8737,user47448@example.com,772.09,2021-08-12 14:36:49.152288072+00:00,0
T000002969,A000428,A000291,2025-06-29 16:03:57.659414854+00:00,23.75,utilities,transfer,D00236,10.0.1.48,+1-555-9200,user58227@example.com,439.15,2023-04-12 16:03:57.659414854+00:00,0
T000002970,A000238,A000134,2025-06-29 17:31:06.166541636+00:00,68.58,electronics,card,D00205,10.0.1.40,+1-555-9127,user39597@example.com,4973.82,2016-01-06 17:31:06.166541636+00:00,0
T000002971,A000140,A000230,2025-06-29 18:58:14.673668416+00:00,23.26,gaming,web,D00219,10.0.1.108,+1-555-6329,user80690@example.com,328.61,2015-07-22 18:58:14.673668416+00:00,0
T000002972,A000087,A000475,2025-06-29 20:25:23.180795198+00:00,23.79,travel,web,D00166,10.0.0.41,+1-555-9721,user66787@example.com,1872.29,2022-02-16 20:25:23.180795198+00:00,0
T000002973,A000185,A000038,2025-06-29 21:52:31.687921980+00:00,13.68,gaming,card,D00173,10.0.1.240,+1-555-6921,user55134@example.com,3036.58,2021-04-29 21:52:31.687921980+00:00,0
T000002974,A000167,A000087,2025-06-29 23:19:40.195048762+00:00,27.64,utilities,card,D00017,10.0.1.48,+1-555-3761,user39642@example.com,1839.56,2018-08-22 23:19:40.195048762+00:00,0
T000002975,A000137,A000107,2025-06-30 00:46:48.702175544+00:00,33.72,travel,web,D00040,10.0.1.53,+1-555-8979,user44991@example.com,2104.23,2023-12-31 00:46:48.702175544+00:00,0
T000002976,A000475,A000228,2025-06-30 02:13:57.209302326+00:00,11.2,travel,transfer,D00033,10.0.1.185,+1-555-2732,user25275@example.com,1083.54,2019-11-16 02:13:57.209302326+00:00,0
T000002977,A000329,A000347,2025-06-30 03:41:05.716429106+00:00,21.65,utilities,wire,D00120,10.0.0.245,+1-555-8438,user65797@example.com,1939.48,2023-04-23 03:41:05.716429106+00:00,0
T000002978,A000111,A000091,2025-06-30 05:08:14.223555888+00:00,13.33,utilities,card,D00146,10.0.0.15,+1-555-9307,user29509@example.com,759.93,2020-03-18 05:08:14.223555888+00:00,0
T000002979,A000319,A000054,2025-06-30 06:35:22.730682670+00:00,244.61,utilities,card,D00029,10.0.0.66,+1-555-4518,user28644@example.com,842.9,2018-04-03 06:35:22.730682670+00:00,0
T000002980,A000352,A000042,2025-06-30 08:02:31.237809452+00:00,22.43,retail,card,D00187,10.0.1.217,+1-555-2321,user46650@example.com,1378.07,2018-02-06 08:02:31.237809452+00:00,0
T000002981,A000261,A000400,2025-06-30 09:29:39.744936234+00:00,115.03,retail,wire,D00137,10.0.1.237,+1-555-1597,user91873@example.com,390.77,2024-04-23 09:29:39.744936234+00:00,0
T000002982,A000473,A000014,2025-06-30 10:56:48.252063016+00:00,20.17,travel,transfer,D00148,10.0.0.41,+1-555-5373,user43948@example.com,2125.22,2022-08-01 10:56:48.252063016+00:00,0
T000002983,A000482,A000312,2025-06-30 12:23:56.759189798+00:00,31.79,gaming,wire,D00229,10.0.1.86,+1-555-6723,user90813@example.com,184.09,2021-12-10 12:23:56.759189798+00:00,0
T000002984,A000216,A000289,2025-06-30 13:51:05.266316578+00:00,6.54,retail,web,D00146,10.0.1.74,+1-555-5900,user52676@example.com,1790.5,2018-03-29 13:51:05.266316578+00:00,0
T000002985,A000236,A000050,2025-06-30 15:18:13.773443360+00:00,15.69,electronics,card,D00000,10.0.0.82,+1-555-6507,user7273@example.com,1930.43,2022-03-13 15:18:13.773443360+00:00,0
T000002986,A000108,A000276,2025-06-30 16:45:22.280570142+00:00,30.28,crypto,web,D00192,10.0.1.137,+1-555-0253,user58399@example.com,709.37,2020-11-07 16:45:22.280570142+00:00,0
T000002987,A000391,A000143,2025-06-30 18:12:30.787696924+00:00,119.82,retail,card,D00219,10.0.0.229,+1-555-0470,user91678@example.com,499.11,2023-03-14 18:12:30.787696924+00:00,0
T000002988,A000465,A000257,2025-06-30 19:39:39.294823706+00:00,30.63,gaming,card,D00020,10.0.0.115,+1-555-2630,user88219@example.com,966.29,2022-01-12 19:39:39.294823706+00:00,0
T000002989,A000329,A000068,2025-06-30 21:06:47.801950488+00:00,97.88,retail,card,D00134,10.0.1.24,+1-555-8994,user18186@example.com,2234.43,2020-09-19 21:06:47.801950488+00:00,0
T000002990,A000100,A000333,2025-06-30 22:33:56.309077268+00:00,46.56,utilities,card,D00117,10.0.1.196,+1-555-5040,user26799@example.com,1766.15,2023-05-17 22:33:56.309077268+00:00,0
T000002991,A000259,A000398,2025-07-01 00:01:04.816204050+00:00,124.89,electronics,card,D00037,10.0.0.108,+1-555-3352,user68127@example.com,550.47,2024-05-17 00:01:04.816204050+00:00,0
T000002992,A000397,A000001,2025-07-01 01:28:13.323330832+00:00,23.13,crypto,wire,D00069,10.0.1.53,+1-555-6654,user43699@example.com,1457.6,2024-01-20 01:28:13.323330832+00:00,0
T000002993,A000021,A000266,2025-07-01 02:55:21.830457614+00:00,267.8,travel,transfer,D00213,10.0.1.110,+1-555-4287,user82310@example.com,1651.71,2020-12-03 02:55:21.830457614+00:00,0
T000002994,A000295,A000323,2025-07-01 04:22:30.337584396+00:00,15.1,electronics,transfer,D00097,10.0.1.56,+1-555-1435,user52043@example.com,1596.64,2023-11-03 04:22:30.337584396+00:00,0
T000002995,A000328,A000001,2025-07-01 05:49:38.844711178+00:00,11.4,travel,card,D00134,10.0.1.69,+1-555-5137,user24123@example.com,608.34,2025-02-23 05:49:38.844711178+00:00,0
T000002996,A000268,A000362,2025-07-01 07:16:47.351837960+00:00,7.32,utilities,transfer,D00194,10.0.1.106,+1-555-6974,user33178@example.com,1517.11,2017-03-01 07:16:47.351837960+00:00,0
T000002997,A000321,A000271,2025-07-01 08:43:55.858964740+00:00,252.4,travel,card,D00112,10.0.0.116,+1-555-9120,user11265@example.com,2791.11,2015-10-20 08:43:55.858964740+00:00,0
T000002998,A000447,A000153,2025-07-01 10:11:04.366091522+00:00,55.67,retail,card,D00222,10.0.0.50,+1-555-3680,user28608@example.com,2058.16,2020-05-18 10:11:04.366091522+00:00,0
T000002999,A000062,A000241,2025-07-01 11:38:12.873218304+00:00,17.56,gaming,card,D00124,10.0.1.238,+1-555-1704,user75617@example.com,1861.59,2019-06-12 11:38:12.873218304+00:00,0
T000003000,A000285,A000341,2025-07-01 13:05:21.380345086+00:00,85.54,retail,card,D00246,10.0.0.159,+1-555-8655,user22210@example.com,4984.79,2023-10-24 13:05:21.380345086+00:00,0
T000003001,A000397,A000321,2025-07-01 14:32:29.887471868+00:00,48.8,travel,transfer,D00036,10.0.1.218,+1-555-3686,user44242@example.com,1531.85,2024-09-21 14:32:29.887471868+00:00,0
T000003002,A000410,A000388,2025-07-01 15:59:38.394598650+00:00,175.23,travel,transfer,D00222,10.0.0.134,+1-555-1577,user17986@example.com,682.98,2024-09-05 15:59:38.394598650+00:00,0
T000003003,A000233,A000017,2025-07-01 17:26:46.901725432+00:00,5.22,travel,card,D00028,10.0.0.132,+1-555-5013,user48668@example.com,684.72,2023-07-28 17:26:46.901725432+00:00,0
T000003004,A000498,A000393,2025-07-01 18:53:55.408852212+00:00,18.81,retail,web,D00203,10.0.0.12,+1-555-0598,user96572@example.com,1541.98,2024-05-12 18:53:55.408852212+00:00,0
T000003005,A000162,A000017,2025-07-01 20:21:03.915978994+00:00,86.44,electronics,wire,D00102,10.0.1.98,+1-555-9918,user76186@example.com,424.1,2018-02-18 20:21:03.915978994+00:00,1
T000003006,A000220,A000325,2025-07-01 21:48:12.423105776+00:00,3.41,retail,card,D00139,10.0.1.216,+1-555-7795,user76431@example.com,1044.42,2017-10-17 21:48:12.423105776+00:00,0
T000003007,A000411,A000174,2025-07-01 23:15:20.930232558+00:00,70.83,electronics,web,D00220,10.0.1.191,+1-555-4397,user25379@example.com,1941.74,2018-03-07 23:15:20.930232558+00:00,0
T000003008,A000219,A000031,2025-07-02 00:42:29.437359340+00:00,18.72,crypto,transfer,D00160,10.0.0.152,+1-555-5452,user30738@example.com,3418.36,2022-08-11 00:42:29.437359340+00:00,0
T000003009,A000171,A000344,2025-07-02 02:09:37.944486122+00:00,51.4,gaming,transfer,D00173,10.0.0.203,+1-555-3985,user9715@example.com,389.47,2021-11-02 02:09:37.944486122+00:00,0
T000003010,A000277,A000276,2025-07-02 03:36:46.451612902+00:00,259.76,retail,card,D00188,10.0.1.78,+1-555-4688,user92115@example.com,1449.92,2021-11-25 03:36:46.451612902+00:00,0
T000003011,A000310,A000333,2025-07-02 05:03:54.958739684+00:00,17.23,retail,web,D00210,10.0.1.221,+1-555-9350,user95773@example.com,1268.27,2023-12-30 05:03:54.958739684+00:00,0
T000003012,A000484,A000187,2025-07-02 06:31:03.465866466+00:00,16.1,gaming,card,D00058,10.0.1.46,+1-555-7262,user33899@example.com,1380.23,2020-10-05 06:31:03.465866466+00:00,0
T000003013,A000308,A000139,2025-07-02 07:58:11.972993248+00:00,27.62,travel,card,D00211,10.0.0.100,+1-555-6614,user69965@example.com,1500.05,2020-02-19 07:58:11.972993248+00:00,0
T000003014,A000092,A000312,2025-07-02 09:25:20.480120030+00:00,65.84,utilities,card,D00147,10.0.0.178,+1-555-9767,user21107@example.com,1305.92,2023-06-09 09:25:20.480120030+00:00,0
T000003015,A000026,A000108,2025-07-02 10:52:28.987246812+00:00,13.92,retail,card,D00008,10.0.1.106,+1-555-1635,user65213@example.com,4079.65,2022-09-20 10:52:28.987246812+00:00,0
T000003016,A000483,A000406,2025-07-02 12:19:37.494373594+00:00,13.05,retail,card,D00229,10.0.0.11,+1-555-9082,user9511@example.com,3623.51,2020-10-14 12:19:37.494373594+00:00,0
T000003017,A000211,A000341,2025-07-02 13:46:46.001500374+00:00,70.61,electronics,card,D00192,10.0.1.43,+1-555-1758,user33294@example.com,7440.04,2024-07-05 13:46:46.001500374+00:00,0
T000003018,A000100,A000499,2025-07-02 15:13:54.508627156+00:00,35.82,gaming,web,D00222,10.0.1.128,+1-555-2594,user39322@example.com,1328.15,2019-08-09 15:13:54.508627156+00:00,0
T000003019,A000111,A000013,2025-07-02 16:41:03.015753938+00:00,3.17,travel,card,D00193,10.0.0.173,+1-555-6444,user99570@example.com,964.34,2022-01-10 16:41:03.015753938+00:00,0
T000003020,A000053,A000292,2025-07-02 18:08:11.522880720+00:00,7.2,retail,card,D00086,10.0.1.13,+1-555-1365,user46720@example.com,617.57,2018-05-27 18:08:11.522880720+00:00,0
T000003021,A000099,A000278,2025-07-02 19:35:20.030007502+00:00,110.08,retail,wire,D00087,10.0.1.102,+1-555-4670,user22254@example.com,883.99,2017-12-28 19:35:20.030007502+00:00,0
T000003022,A000390,A000428,2025-07-02 21:02:28.537134284+00:00,36.67,gaming,transfer,D00069,10.0.1.41,+1-555-3360,user4713@example.com,2372.4,2021-10-12 21:02:28.537134284+00:00,0
T000003023,A000327,A000212,2025-07-02 22:29:37.044261064+00:00,11.45,electronics,card,D00102,10.0.0.12,+1-555-0089,user17809@example.com,2683.35,2021-12-11 22:29:37.044261064+00:00,0
T000003024,A000299,A000468,2025-07-02 23:56:45.551387846+00:00,20.69,gaming,card,D00008,10.0.1.36,+1-555-1836,user24228@example.com,2299.42,2020-03-19 23:56:45.551387846+00:00,0
T000003025,A000005,A000119,2025-07-03 01:23:54.058514628+00:00,24.86,electronics,card,D00186,10.0.0.115,+1-555-4485,user31828@example.com,787.16,2025-01-26 01:23:54.058514628+00:00,0
T000003026,A000336,A000427,2025-07-03 02:51:02.565641410+00:00,51.2,electronics,wire,D00188,10.0.1.113,+1-555-0843,user13624@example.com,790.56,2023-07-24 02:51:02.565641410+00:00,0
T000003027,A000484,A000260,2025-07-03 04:18:11.072768192+00:00,39.75,retail,wire,D00141,10.0.0.234,+1-555-9396,user73895@example.com,6407.16,2024-04-11 04:18:11.072768192+00:00,1
T000003028,A000461,A000471,2025-07-03 05:45:19.579894974+00:00,10.58,utilities,card,D00137,10.0.1.233,+1-555-4289,user38682@example.com,688.42,2022-08-25 05:45:19.579894974+00:00,0
T000003029,A000197,A000108,2025-07-03 07:12:28.087021756+00:00,32.23,retail,transfer,D00246,10.0.0.58,+1-555-7473,user23701@example.com,4159.79,2019-07-15 07:12:28.087021756+00:00,0
T000003030,A000300,A000130,2025-07-03 08:39:36.594148536+00:00,22.2,retail,transfer,D00052,10.0.1.189,+1-555-2044,user52573@example.com,1851.33,2023-01-15 08:39:36.594148536+00:00,0
T000003031,A000149,A000282,2025-07-03 10:06:45.101275318+00:00,43.46,utilities,card,D00118,10.0.0.16,+1-555-5586,user31276@example.com,745.4,2020-04-10 10:06:45.101275318+00:00,0
T000003032,A000444,A000275,2025-07-03 11:33:53.608402100+00:00,7.17,retail,card,D00195,10.0.1.85,+1-555-1135,user68394@example.com,519.26,2018-08-01 11:33:53.608402100+00:00,0
T000003033,A000459,A000074,2025-07-03 13:01:02.115528882+00:00,35.06,electronics,card,D00197,10.0.0.176,+1-555-1951,user52962@example.com,771.91,2018-10-02 13:01:02.115528882+00:00,0
T000003034,A000111,A000325,2025-07-03 14:28:10.622655664+00:00,73.08,electronics,card,D00193,10.0.0.97,+1-555-6841,user93228@example.com,1870.77,2020-03-09 14:28:10.622655664+00:00,0
T000003035,A000243,A000202,2025-07-03 15:55:19.129782446+00:00,39.92,gaming,card,D00116,10.0.0.109,+1-555-3356,user64994@example.com,646.97,2019-10-12 15:55:19.129782446+00:00,0
T000003036,A000118,A000075,2025-07-03 17:22:27.636909226+00:00,28.19,electronics,transfer,D00018,10.0.0.19,+1-555-9826,user36687@example.com,4644.91,2021-01-26 17:22:27.636909226+00:00,0
T000003037,A000307,A000255,2025-07-03 18:49:36.144036008+00:00,22.29,utilities,transfer,D00216,10.0.0.66,+1-555-9966,user14921@example.com,1134.23,2020-07-10 18:49:36.144036008+00:00,0
T000003038,A000146,A000348,2025-07-03 20:16:44.651162790+00:00,10.65,gaming,web,D00095,10.0.0.196,+1-555-1317,user10160@example.com,2345.74,2017-07-22 20:16:44.651162790+00:00,0
T000003039,A000347,A000015,2025-07-03 21:43:53.158289572+00:00,22.83,travel,web,D00162,10.0.0.78,+1-555-6590,user65463@example.com,2199.02,2020-09-28 21:43:53.158289572+00:00,0
T000003040,A000490,A000460,2025-07-03 23:11:01.665416354+00:00,86.46,retail,web,D00033,10.0.1.228,+1-555-7827,user3296@example.com,4902.6,2021-12-21 23:11:01.665416354+00:00,0
T000003041,A000435,A000305,2025-07-04 00:38:10.172543136+00:00,21.78,utilities,card,D00234,10.0.1.157,+1-555-2762,user38105@example.com,943.53,2015-11-25 00:38:10.172543136+00:00,0
T000003042,A000091,A000130,2025-07-04 02:05:18.679669918+00:00,10.08,utilities,transfer,D00064,10.0.0.236,+1-555-8413,user2049@example.com,1458.07,2016-05-05 02:05:18.679669918+00:00,0
T000003043,A000064,A000375,2025-07-04 03:32:27.186796698+00:00,15.0,utilities,card,D00249,10.0.0.47,+1-555-7379,user34615@example.com,436.54,2016-11-20 03:32:27.186796698+00:00,0
T000003044,A000407,A000421,2025-07-04 04:59:35.693923480+00:00,29.99,retail,card,D00178,10.0.1.237,+1-555-3246,user88356@example.com,1454.65,2017-04-20 04:59:35.693923480+00:00,0
T000003045,A000040,A000478,2025-07-04 06:26:44.201050262+00:00,16.89,gaming,card,D00082,10.0.1.106,+1-555-0913,user7901@example.com,3334.27,2021-08-31 06:26:44.201050262+00:00,0
T000003046,A000200,A000395,2025-07-04 07:53:52.708177044+00:00,39.86,gaming,transfer,D00092,10.0.0.91,+1-555-4432,user97444@example.com,1596.51,2015-12-02 07:53:52.708177044+00:00,0
T000003047,A000496,A000101,2025-07-04 09:21:01.215303826+00:00,41.38,utilities,web,D00244,10.0.0.26,+1-555-3705,user97396@example.com,8519.69,2018-12-20 09:21:01.215303826+00:00,0
T000003048,A000224,A000081,2025-07-04 10:48:09.722430608+00:00,59.68,electronics,web,D00148,10.0.1.53,+1-555-5279,user86361@example.com,2029.95,2016-08-08 10:48:09.722430608+00:00,0
T000003049,A000004,A000104,2025-07-04 12:15:18.229557390+00:00,101.86,utilities,web,D00173,10.0.0.20,+1-555-2291,user69312@example.com,869.28,2025-04-11 12:15:18.229557390+00:00,0
T000003050,A000487,A000437,2025-07-04 13:42:26.736684170+00:00,66.41,gaming,transfer,D00153,10.0.1.51,+1-555-3117,user17843@example.com,1928.72,2024-05-31 13:42:26.736684170+00:00,0
T000003051,A000354,A000152,2025-07-04 15:09:35.243810952+00:00,9.64,utilities,card,D00059,10.0.0.221,+1-555-8960,user9988@example.com,415.42,2025-04-09 15:09:35.243810952+00:00,0
T000003052,A000165,A000165,2025-07-04 16:36:43.750937734+00:00,9.94,gaming,card,D00033,10.0.1.184,+1-555-8423,user91918@example.com,706.85,2015-07-18 16:36:43.750937734+00:00,0
T000003053,A000305,A000445,2025-07-04 18:03:52.258064516+00:00,22.74,utilities,transfer,D00000,10.0.0.190,+1-555-7351,user36623@example.com,505.93,2022-04-22 18:03:52.258064516+00:00,0
T000003054,A000306,A000102,2025-07-04 19:31:00.765191298+00:00,15.62,electronics,web,D00101,10.0.0.223,+1-555-3527,user44961@example.com,1356.81,2025-02-02 19:31:00.765191298+00:00,0
T000003055,A000276,A000203,2025-07-04 20:58:09.272318080+00:00,7.86,retail,card,D00170,10.0.1.16,+1-555-4974,user8006@example.com,1276.12,2017-12-16 20:58:09.272318080+00:00,0
T000003056,A000480,A000148,2025-07-04 22:25:17.779444860+00:00,15.77,electronics,card,D00075,10.0.1.235,+1-555-2928,user5982@example.com,3512.52,2017-08-04 22:25:17.779444860+00:00,0
T000003057,A000392,A000150,2025-07-04 23:52:26.286571642+00:00,15.26,utilities,wire,D00055,10.0.1.95,+1-555-4078,user54153@example.com,1237.37,2016-04-04 23:52:26.286571642+00:00,0
T000003058,A000129,A000297,2025-07-05 01:19:34.793698424+00:00,12.53,retail,card,D00097,10.0.1.78,+1-555-5171,user40554@example.com,600.63,2019-09-18 01:19:34.793698424+00:00,0
T000003059,A000496,A000370,2025-07-05 02:46:43.300825206+00:00,17.89,gaming,transfer,D00057,10.0.0.154,+1-555-8585,user70014@example.com,4663.19,2018-09-04 02:46:43.300825206+00:00,0
T000003060,A000481,A000132,2025-07-05 04:13:51.807951988+00:00,79.71,utilities,transfer,D00108,10.0.0.241,+1-555-7959,user83414@example.com,127.01,2019-04-29 04:13:51.807951988+00:00,0
T000003061,A000023,A000018,2025-07-05 05:41:00.315078770+00:00,29.94,utilities,transfer,D00138,10.0.0.97,+1-555-1954,user5655@example.com,1381.29,2018-06-11 05:41:00.315078770+00:00,0
T000003062,A000148,A000319,2025-07-05 07:08:08.822205552+00:00,290.56,gaming,card,D00068,10.0.0.195,+1-555-9454,user97036@example.com,1594.13,2020-04-30 07:08:08.822205552+00:00,0
